day,method,case,t_idx,load_kw
2023-07-03,LSTM,Charger,4,13.2
2023-07-03,LSTM,Charger,5,6.6
2023-07-03,LSTM,Charger,6,6.6
2023-07-03,LSTM,Charger,7,13.2
2023-07-03,LSTM,Charger,8,6.6
2023-07-03,LSTM,Charger,9,6.6
2023-07-03,LSTM,Charger,10,6.6
2023-07-03,LSTM,Charger,11,6.6
2023-07-03,LSTM,Charger,12,13.2
2023-07-03,LSTM,Charger,13,6.6
2023-07-03,LSTM,Charger,14,6.6
2023-07-03,LSTM,Charger,15,0.0
2023-07-03,LSTM,Charger,16,5.816
2023-07-03,LSTM,Charger,17,13.2
2023-07-03,LSTM,Charger,18,13.2
2023-07-03,LSTM,Charger,19,6.6
2023-07-03,LSTM,Charger,20,6.6
2023-07-03,LSTM,Charger,21,13.2
2023-07-03,LSTM,Charger,22,19.8
2023-07-03,LSTM,Charger,23,19.8
2023-07-03,LSTM,Charger,24,41.308258
2023-07-03,LSTM,Charger,25,62.847742
2023-07-03,LSTM,Charger,26,71.93953
2023-07-03,LSTM,Charger,27,72.591682
2023-07-03,LSTM,Charger,28,74.523358
2023-07-03,LSTM,Charger,29,89.314653
2023-07-03,LSTM,Charger,30,109.7167
2023-07-03,LSTM,Charger,31,113.6007
2023-07-03,LSTM,Charger,32,117.84018
2023-07-03,LSTM,Charger,33,126.53777
2023-07-03,LSTM,Charger,34,143.49468
2023-07-03,LSTM,Charger,35,155.44673
2023-07-03,LSTM,Charger,36,166.46514
2023-07-03,LSTM,Charger,37,179.22022
2023-07-03,LSTM,Charger,38,186.6417
2023-07-03,LSTM,Charger,39,191.37727
2023-07-03,LSTM,Charger,40,199.72105
2023-07-03,LSTM,Charger,41,212.7011
2023-07-03,LSTM,Charger,42,212.7011
2023-07-03,LSTM,Charger,43,225.59795
2023-07-03,LSTM,Charger,44,231.0385
2023-07-03,LSTM,Charger,45,231.0385
2023-07-03,LSTM,Charger,46,239.30163
2023-07-03,LSTM,Charger,47,241.41498
2023-07-03,LSTM,Charger,48,244.67941
2023-07-03,LSTM,Charger,49,245.94607
2023-07-03,LSTM,Charger,50,245.94607
2023-07-03,LSTM,Charger,51,245.94607
2023-07-03,LSTM,Charger,52,245.94607
2023-07-03,LSTM,Charger,53,245.94607
2023-07-03,LSTM,Charger,54,245.94607
2023-07-03,LSTM,Charger,55,245.94607
2023-07-03,LSTM,Charger,56,245.94607
2023-07-03,LSTM,Charger,57,245.94607
2023-07-03,LSTM,Charger,58,245.94607
2023-07-03,LSTM,Charger,59,245.94607
2023-07-03,LSTM,Charger,60,245.94607
2023-07-03,LSTM,Charger,61,245.94607
2023-07-03,LSTM,Charger,62,245.94607
2023-07-03,LSTM,Charger,63,245.94607
2023-07-03,LSTM,Charger,64,244.32082
2023-07-03,LSTM,Charger,65,22.652297
2023-07-03,LSTM,Charger,66,27.58144
2023-07-03,LSTM,Charger,67,30.286351
2023-07-03,LSTM,Charger,68,30.286351
2023-07-03,LSTM,Charger,69,30.286351
2023-07-03,LSTM,Charger,70,30.286351
2023-07-03,LSTM,Charger,71,30.286351
2023-07-03,LSTM,Charger,72,30.286351
2023-07-03,LSTM,Charger,73,30.286351
2023-07-03,LSTM,Charger,74,30.286351
2023-07-03,LSTM,Charger,75,30.286351
2023-07-03,LSTM,Charger,76,30.286351
2023-07-03,LSTM,Charger,77,25.465911
2023-07-03,LSTM,Charger,78,26.4
2023-07-03,LSTM,Charger,79,30.286351
2023-07-03,LSTM,Charger,80,19.8
2023-07-03,LSTM,Charger,81,18.097649
2023-07-03,LSTM,Charger,82,11.748
2023-07-03,LSTM,Charger,83,19.8
2023-07-03,LSTM,Charger,84,6.6
2023-07-03,LSTM,Charger,85,26.4
2023-07-03,LSTM,Charger,86,23.98
2023-07-03,LSTM,Charger,87,19.8
2023-07-03,LSTM,Charger,88,6.6
2023-07-03,LSTM,Charger,89,0.0
2023-07-03,LSTM,Charger,90,0.0
2023-07-03,LSTM,Charger,91,0.0
2023-07-03,LSTM,Charger,92,0.0
2023-07-03,LSTM,Charger,93,0.0
2023-07-03,LSTM,Charger,94,0.0
2023-07-03,LSTM,Charger,95,0.0
2023-07-03,LSTM,Charger,96,0.0
2023-07-03,TCN,EV,1,0.0
2023-07-03,TCN,EV,2,0.0
2023-07-03,TCN,EV,3,6.6
2023-07-03,TCN,EV,4,6.6
2023-07-03,TCN,EV,5,6.6
2023-07-03,TCN,EV,6,6.6
2023-07-03,TCN,EV,7,13.2
2023-07-03,TCN,EV,8,13.2
2023-07-03,TCN,EV,9,13.2
2023-07-03,TCN,EV,10,13.2
2023-07-03,TCN,EV,11,12.416
2023-07-03,TCN,EV,12,0.0
2023-07-03,TCN,EV,13,6.6
2023-07-03,TCN,EV,14,13.2
2023-07-03,TCN,EV,15,6.6
2023-07-03,TCN,EV,16,6.6
2023-07-03,TCN,EV,17,6.6
2023-07-03,TCN,EV,18,6.6
2023-07-03,TCN,EV,19,6.6
2023-07-03,TCN,EV,20,6.6
2023-07-03,TCN,EV,21,0.0
2023-07-03,TCN,EV,22,13.2
2023-07-03,TCN,EV,23,13.2
2023-07-03,TCN,EV,24,39.648
2023-07-03,TCN,EV,25,66.0
2023-07-03,TCN,EV,26,66.0
2023-07-03,TCN,EV,27,66.0
2023-07-03,TCN,EV,28,92.4
2023-07-03,TCN,EV,29,150.308
2023-07-03,TCN,EV,30,170.53828
2023-07-03,TCN,EV,31,171.76053
2023-07-03,TCN,EV,32,173.87999
2023-07-03,TCN,EV,33,173.87999
2023-07-03,TCN,EV,34,180.92118
2023-07-03,TCN,EV,35,188.88382
2023-07-03,TCN,EV,36,198.24168
2023-07-03,TCN,EV,37,208.8715
2023-07-03,TCN,EV,38,212.64054
2023-07-03,TCN,EV,39,212.75892
2023-07-03,TCN,EV,40,222.03942
2023-07-03,TCN,EV,41,230.84907
2023-07-03,TCN,EV,42,230.84907
2023-07-03,TCN,EV,43,240.4088
2023-07-03,TCN,EV,44,244.99156
2023-07-03,TCN,EV,45,244.99156
2023-07-03,TCN,EV,46,245.49009
2023-07-03,TCN,EV,47,245.96447
2023-07-03,TCN,EV,48,249.95708
2023-07-03,TCN,EV,49,251.72294
2023-07-03,TCN,EV,50,252.15748
2023-07-03,TCN,EV,51,252.15748
2023-07-03,TCN,EV,52,252.15748
2023-07-03,TCN,EV,53,252.15748
2023-07-03,TCN,EV,54,252.15748
2023-07-03,TCN,EV,55,252.15748
2023-07-03,TCN,EV,56,252.15748
2023-07-03,TCN,EV,57,252.15748
2023-07-03,TCN,EV,58,252.15748
2023-07-03,TCN,EV,59,252.15748
2023-07-03,TCN,EV,60,252.15748
2023-07-03,TCN,EV,61,252.15748
2023-07-03,TCN,EV,62,252.15748
2023-07-03,TCN,EV,63,252.15748
2023-07-03,TCN,EV,64,252.15748
2023-07-03,TCN,EV,65,65.343248
2023-07-03,TCN,EV,66,74.86294
2023-07-03,TCN,EV,67,74.86294
2023-07-03,TCN,EV,68,75.86618
2023-07-03,TCN,EV,69,75.86618
2023-07-03,TCN,EV,70,75.86618
2023-07-03,TCN,EV,71,75.86618
2023-07-03,TCN,EV,72,75.86618
2023-07-03,TCN,EV,73,75.86618
2023-07-03,TCN,EV,74,75.86618
2023-07-03,TCN,EV,75,75.86618
2023-07-03,TCN,EV,76,49.678716
2023-07-03,TCN,EV,77,75.86618
2023-07-03,TCN,EV,78,55.25382
2023-07-03,TCN,EV,79,64.708
2023-07-03,TCN,EV,80,58.052
2023-07-03,TCN,EV,81,46.2
2023-07-03,TCN,EV,82,26.4
2023-07-03,TCN,EV,83,27.452
2023-07-03,TCN,EV,84,26.4
2023-07-03,TCN,EV,85,52.8
2023-07-03,TCN,EV,86,48.648
2023-07-03,TCN,EV,87,27.192
2023-07-03,TCN,EV,88,19.8
2023-07-03,TCN,EV,89,1.188
2023-07-03,TCN,EV,90,0.0
2023-07-03,TCN,EV,91,6.6
2023-07-03,TCN,EV,92,0.0
2023-07-03,TCN,EV,93,6.6
2023-07-03,TCN,EV,94,0.0
2023-07-03,TCN,EV,95,0.0
2023-07-03,TCN,EV,96,0.0
2023-07-03,TCN,Charger,1,0.0
2023-07-03,TCN,Charger,2,0.0
2023-07-03,TCN,Charger,3,6.6
2023-07-03,TCN,Charger,4,6.6
2023-07-03,TCN,Charger,5,6.6
2023-07-03,TCN,Charger,6,6.6
2023-07-03,TCN,Charger,7,6.6
2023-07-03,TCN,Charger,8,13.2
2023-07-03,TCN,Charger,9,13.2
2023-07-03,TCN,Charger,10,13.2
2023-07-03,TCN,Charger,11,13.2
2023-07-03,TCN,Charger,12,13.2
2023-07-03,TCN,Charger,13,6.6
2023-07-03,TCN,Charger,14,13.2
2023-07-03,TCN,Charger,15,13.2
2023-07-03,TCN,Charger,16,6.6
2023-07-03,TCN,Charger,17,6.648
2023-07-03,TCN,Charger,18,13.2
2023-07-03,TCN,Charger,19,6.6
2023-07-03,TCN,Charger,20,6.6
2023-07-03,TCN,Charger,21,6.6
2023-07-03,TCN,Charger,22,19.8
2023-07-03,TCN,Charger,23,19.8
2023-07-03,TCN,Charger,24,46.2
2023-07-03,TCN,Charger,25,39.6
2023-07-03,TCN,Charger,26,66.0
2023-07-03,TCN,Charger,27,87.172
2023-07-03,TCN,Charger,28,92.4
2023-07-03,TCN,Charger,29,136.68222
2023-07-03,TCN,Charger,30,171.28572
2023-07-03,TCN,Charger,31,171.28572
2023-07-03,TCN,Charger,32,171.28572
2023-07-03,TCN,Charger,33,171.28572
2023-07-03,TCN,Charger,34,178.10939
2023-07-03,TCN,Charger,35,186.70703
2023-07-03,TCN,Charger,36,196.06489
2023-07-03,TCN,Charger,37,202.5476
2023-07-03,TCN,Charger,38,205.92376
2023-07-03,TCN,Charger,39,206.04214
2023-07-03,TCN,Charger,40,213.43338
2023-07-03,TCN,Charger,41,215.28443
2023-07-03,TCN,Charger,42,215.28443
2023-07-03,TCN,Charger,43,229.6504
2023-07-03,TCN,Charger,44,234.94249
2023-07-03,TCN,Charger,45,234.94249
2023-07-03,TCN,Charger,46,238.61346
2023-07-03,TCN,Charger,47,239.84109
2023-07-03,TCN,Charger,48,241.74292
2023-07-03,TCN,Charger,49,241.74292
2023-07-03,TCN,Charger,50,241.74292
2023-07-03,TCN,Charger,51,241.74292
2023-07-03,TCN,Charger,52,241.74292
2023-07-03,TCN,Charger,53,241.74292
2023-07-03,TCN,Charger,54,241.74292
2023-07-03,TCN,Charger,55,241.74292
2023-07-03,TCN,Charger,56,241.74292
2023-07-03,TCN,Charger,57,241.74292
2023-07-03,TCN,Charger,58,241.74292
2023-07-03,TCN,Charger,59,241.74292
2023-07-03,TCN,Charger,60,234.62777
2023-07-03,TCN,Charger,61,241.74292
2023-07-03,TCN,Charger,62,231.484
2023-07-03,TCN,Charger,63,191.57184
2023-07-03,TCN,Charger,64,214.06061
2023-07-03,TCN,Charger,65,16.43925
2023-07-03,TCN,Charger,66,19.098827
2023-07-03,TCN,Charger,67,24.11374
2023-07-03,TCN,Charger,68,24.11374
2023-07-03,TCN,Charger,69,24.11374
2023-07-03,TCN,Charger,70,24.11374
2023-07-03,TCN,Charger,71,24.11374
2023-07-03,TCN,Charger,72,24.11374
2023-07-03,TCN,Charger,73,24.11374
2023-07-03,TCN,Charger,74,24.11374
2023-07-03,TCN,Charger,75,19.8
2023-07-03,TCN,Charger,76,19.8
2023-07-03,TCN,Charger,77,19.8
2023-07-03,TCN,Charger,78,24.11374
2023-07-03,TCN,Charger,79,13.347027
2023-07-03,TCN,Charger,80,20.98226
2023-07-03,TCN,Charger,81,13.2
2023-07-03,TCN,Charger,82,11.748
2023-07-03,TCN,Charger,83,19.635261
2023-07-03,TCN,Charger,84,6.6
2023-07-03,TCN,Charger,85,26.4
2023-07-03,TCN,Charger,86,32.668
2023-07-03,TCN,Charger,87,19.8
2023-07-03,TCN,Charger,88,13.2
2023-07-03,TCN,Charger,89,0.0
2023-07-03,TCN,Charger,90,0.0
2023-07-03,TCN,Charger,91,0.0
2023-07-03,TCN,Charger,92,0.0
2023-07-03,TCN,Charger,93,0.0
2023-07-03,TCN,Charger,94,0.0
2023-07-03,TCN,Charger,95,0.0
2023-07-03,TCN,Charger,96,0.0
2023-07-03,Transformer,EV,1,0.0
2023-07-03,Transformer,EV,2,0.0
2023-07-03,Transformer,EV,3,6.6
2023-07-03,Transformer,EV,4,0.0
2023-07-03,Transformer,EV,5,13.2
2023-07-03,Transformer,EV,6,6.6
2023-07-03,Transformer,EV,7,13.2
2023-07-03,Transformer,EV,8,6.6
2023-07-03,Transformer,EV,9,12.416
2023-07-03,Transformer,EV,10,6.6
2023-07-03,Transformer,EV,11,6.6
2023-07-03,Transformer,EV,12,13.2
2023-07-03,Transformer,EV,13,6.6
2023-07-03,Transformer,EV,14,13.2
2023-07-03,Transformer,EV,15,13.2
2023-07-03,Transformer,EV,16,6.6
2023-07-03,Transformer,EV,17,6.6
2023-07-03,Transformer,EV,18,0.0
2023-07-03,Transformer,EV,19,0.0
2023-07-03,Transformer,EV,20,6.6
2023-07-03,Transformer,EV,21,6.6
2023-07-03,Transformer,EV,22,19.8
2023-07-03,Transformer,EV,23,13.248
2023-07-03,Transformer,EV,24,46.2
2023-07-03,Transformer,EV,25,64.508
2023-07-03,Transformer,EV,26,75.795471
2023-07-03,Transformer,EV,27,99.0
2023-07-03,Transformer,EV,28,99.0
2023-07-03,Transformer,EV,29,112.02394
2023-07-03,Transformer,EV,30,133.50715
2023-07-03,Transformer,EV,31,137.97351
2023-07-03,Transformer,EV,32,141.82028
2023-07-03,Transformer,EV,33,149.9843
2023-07-03,Transformer,EV,34,161.77848
2023-07-03,Transformer,EV,35,171.15
2023-07-03,Transformer,EV,36,176.30396
2023-07-03,Transformer,EV,37,184.4123
2023-07-03,Transformer,EV,38,193.44067
2023-07-03,Transformer,EV,39,196.39005
2023-07-03,Transformer,EV,40,207.04907
2023-07-03,Transformer,EV,41,218.84479
2023-07-03,Transformer,EV,42,218.84479
2023-07-03,Transformer,EV,43,230.95706
2023-07-03,Transformer,EV,44,239.44068
2023-07-03,Transformer,EV,45,239.44068
2023-07-03,Transformer,EV,46,245.60097
2023-07-03,Transformer,EV,47,245.7813
2023-07-03,Transformer,EV,48,248.44988
2023-07-03,Transformer,EV,49,248.77657
2023-07-03,Transformer,EV,50,249.84768
2023-07-03,Transformer,EV,51,251.65446
2023-07-03,Transformer,EV,52,251.65446
2023-07-03,Transformer,EV,53,251.65446
2023-07-03,Transformer,EV,54,254.25467
2023-07-03,Transformer,EV,55,254.39039
2023-07-03,Transformer,EV,56,254.39039
2023-07-03,Transformer,EV,57,254.39039
2023-07-03,Transformer,EV,58,254.39039
2023-07-03,Transformer,EV,59,254.39039
2023-07-03,Transformer,EV,60,254.39039
2023-07-03,Transformer,EV,61,254.39039
2023-07-03,Transformer,EV,62,254.39039
2023-07-03,Transformer,EV,63,254.39039
2023-07-03,Transformer,EV,64,254.39039
2023-07-03,Transformer,EV,65,88.89383
2023-07-03,Transformer,EV,66,90.840888
2023-07-03,Transformer,EV,67,97.403107
2023-07-03,Transformer,EV,68,99.389774
2023-07-03,Transformer,EV,69,100.80097
2023-07-03,Transformer,EV,70,100.80097
2023-07-03,Transformer,EV,71,100.80097
2023-07-03,Transformer,EV,72,87.033956
2023-07-03,Transformer,EV,73,100.80097
2023-07-03,Transformer,EV,74,85.61103
2023-07-03,Transformer,EV,75,79.2
2023-07-03,Transformer,EV,76,85.8
2023-07-03,Transformer,EV,77,76.904
2023-07-03,Transformer,EV,78,76.288
2023-07-03,Transformer,EV,79,67.62
2023-07-03,Transformer,EV,80,64.652
2023-07-03,Transformer,EV,81,42.104
2023-07-03,Transformer,EV,82,21.984
2023-07-03,Transformer,EV,83,31.548
2023-07-03,Transformer,EV,84,26.4
2023-07-03,Transformer,EV,85,52.8
2023-07-03,Transformer,EV,86,48.648
2023-07-03,Transformer,EV,87,27.192
2023-07-03,Transformer,EV,88,19.8
2023-07-03,Transformer,EV,89,1.188
2023-07-03,Transformer,EV,90,0.0
2023-07-03,Transformer,EV,91,6.6
2023-07-03,Transformer,EV,92,0.0
2023-07-03,Transformer,EV,93,6.6
2023-07-03,Transformer,EV,94,0.0
2023-07-03,Transformer,EV,95,0.0
2023-07-03,Transformer,EV,96,0.0
2023-07-03,Transformer,Charger,1,0.0
2023-07-03,Transformer,Charger,2,0.0
2023-07-03,Transformer,Charger,3,6.6
2023-07-03,Transformer,Charger,4,6.6
2023-07-03,Transformer,Charger,5,6.6
2023-07-03,Transformer,Charger,6,12.416
2023-07-03,Transformer,Charger,7,13.2
2023-07-03,Transformer,Charger,8,6.6
2023-07-03,Transformer,Charger,9,13.2
2023-07-03,Transformer,Charger,10,0.0
2023-07-03,Transformer,Charger,11,6.6
2023-07-03,Transformer,Charger,12,6.6
2023-07-03,Transformer,Charger,13,13.2
2023-07-03,Transformer,Charger,14,6.6
2023-07-03,Transformer,Charger,15,0.0
2023-07-03,Transformer,Charger,16,6.6
2023-07-03,Transformer,Charger,17,13.2
2023-07-03,Transformer,Charger,18,13.2
2023-07-03,Transformer,Charger,19,13.2
2023-07-03,Transformer,Charger,20,12.879371
2023-07-03,Transformer,Charger,21,13.2
2023-07-03,Transformer,Charger,22,19.8
2023-07-03,Transformer,Charger,23,19.8
2023-07-03,Transformer,Charger,24,33.0
2023-07-03,Transformer,Charger,25,51.149652
2023-07-03,Transformer,Charger,26,67.503086
2023-07-03,Transformer,Charger,27,98.948053
2023-07-03,Transformer,Charger,28,98.948053
2023-07-03,Transformer,Charger,29,111.07688
2023-07-03,Transformer,Charger,30,132.56009
2023-07-03,Transformer,Charger,31,138.75556
2023-07-03,Transformer,Charger,32,142.60233
2023-07-03,Transformer,Charger,33,150.42078
2023-07-03,Transformer,Charger,34,162.32477
2023-07-03,Transformer,Charger,35,176.95474
2023-07-03,Transformer,Charger,36,182.1087
2023-07-03,Transformer,Charger,37,190.85198
2023-07-03,Transformer,Charger,38,199.48747
2023-07-03,Transformer,Charger,39,202.43685
2023-07-03,Transformer,Charger,40,212.15959
2023-07-03,Transformer,Charger,41,223.95531
2023-07-03,Transformer,Charger,42,223.95531
2023-07-03,Transformer,Charger,43,234.89583
2023-07-03,Transformer,Charger,44,243.37945
2023-07-03,Transformer,Charger,45,243.37945
2023-07-03,Transformer,Charger,46,249.53974
2023-07-03,Transformer,Charger,47,249.53974
2023-07-03,Transformer,Charger,48,249.53974
2023-07-03,Transformer,Charger,49,249.53974
2023-07-03,Transformer,Charger,50,249.53974
2023-07-03,Transformer,Charger,51,249.53974
2023-07-03,Transformer,Charger,52,249.53974
2023-07-03,Transformer,Charger,53,249.53974
2023-07-03,Transformer,Charger,54,249.53974
2023-07-03,Transformer,Charger,55,249.53974
2023-07-03,Transformer,Charger,56,249.53974
2023-07-03,Transformer,Charger,57,249.53974
2023-07-03,Transformer,Charger,58,249.53974
2023-07-03,Transformer,Charger,59,249.53974
2023-07-03,Transformer,Charger,60,244.65786
2023-07-03,Transformer,Charger,61,249.53974
2023-07-03,Transformer,Charger,62,215.1631
2023-07-03,Transformer,Charger,63,190.6
2023-07-03,Transformer,Charger,64,233.58243
2023-07-03,Transformer,Charger,65,17.47
2023-07-03,Transformer,Charger,66,22.270615
2023-07-03,Transformer,Charger,67,25.847615
2023-07-03,Transformer,Charger,68,25.847615
2023-07-03,Transformer,Charger,69,25.847615
2023-07-03,Transformer,Charger,70,25.847615
2023-07-03,Transformer,Charger,71,25.847615
2023-07-03,Transformer,Charger,72,25.847615
2023-07-03,Transformer,Charger,73,25.847615
2023-07-03,Transformer,Charger,74,25.847615
2023-07-03,Transformer,Charger,75,25.847615
2023-07-03,Transformer,Charger,76,25.847615
2023-07-03,Transformer,Charger,77,25.847615
2023-07-03,Transformer,Charger,78,25.847615
2023-07-03,Transformer,Charger,79,19.8
2023-07-03,Transformer,Charger,80,25.296
2023-07-03,Transformer,Charger,81,13.2
2023-07-03,Transformer,Charger,82,11.748
2023-07-03,Transformer,Charger,83,13.2
2023-07-03,Transformer,Charger,84,6.6
2023-07-03,Transformer,Charger,85,19.8
2023-07-03,Transformer,Charger,86,26.068
2023-07-03,Transformer,Charger,87,13.2
2023-07-03,Transformer,Charger,88,6.6
2023-07-03,Transformer,Charger,89,0.0
2023-07-03,Transformer,Charger,90,0.0
2023-07-03,Transformer,Charger,91,0.0
2023-07-03,Transformer,Charger,92,0.0
2023-07-03,Transformer,Charger,93,0.0
2023-07-03,Transformer,Charger,94,0.0
2023-07-03,Transformer,Charger,95,0.0
2023-07-03,Transformer,Charger,96,0.0
2023-07-03,iTransformer,EV,1,0.0
2023-07-03,iTransformer,EV,2,0.0
2023-07-03,iTransformer,EV,3,0.0
2023-07-03,iTransformer,EV,4,6.6
2023-07-03,iTransformer,EV,5,6.6
2023-07-03,iTransformer,EV,6,13.2
2023-07-03,iTransformer,EV,7,6.6
2023-07-03,iTransformer,EV,8,6.6
2023-07-03,iTransformer,EV,9,6.6
2023-07-03,iTransformer,EV,10,13.2
2023-07-03,iTransformer,EV,11,13.2
2023-07-03,iTransformer,EV,12,13.2
2023-07-03,iTransformer,EV,13,13.2
2023-07-03,iTransformer,EV,14,12.416
2023-07-03,iTransformer,EV,15,13.2
2023-07-03,iTransformer,EV,16,13.2
2023-07-03,iTransformer,EV,17,6.6
2023-07-03,iTransformer,EV,18,13.2
2023-07-03,iTransformer,EV,19,6.6
2023-07-03,iTransformer,EV,20,6.6
2023-07-03,iTransformer,EV,21,13.2
2023-07-03,iTransformer,EV,22,19.8
2023-07-03,iTransformer,EV,23,19.8
2023-07-03,iTransformer,EV,24,33.0
2023-07-03,iTransformer,EV,25,51.308
2023-07-03,iTransformer,EV,26,59.4
2023-07-03,iTransformer,EV,27,90.688
2023-07-03,iTransformer,EV,28,91.588
2023-07-03,iTransformer,EV,29,120.48294
2023-07-03,iTransformer,EV,30,140.54293
2023-07-03,iTransformer,EV,31,141.78861
2023-07-03,iTransformer,EV,32,142.7795
2023-07-03,iTransformer,EV,33,146.64995
2023-07-03,iTransformer,EV,34,160.12773
2023-07-03,iTransformer,EV,35,165.71066
2023-07-03,iTransformer,EV,36,177.2389
2023-07-03,iTransformer,EV,37,194.30671
2023-07-03,iTransformer,EV,38,201.47329
2023-07-03,iTransformer,EV,39,202.21284
2023-07-03,iTransformer,EV,40,210.21738
2023-07-03,iTransformer,EV,41,223.03629
2023-07-03,iTransformer,EV,42,224.67507
2023-07-03,iTransformer,EV,43,240.19681
2023-07-03,iTransformer,EV,44,242.35692
2023-07-03,iTransformer,EV,45,242.35692
2023-07-03,iTransformer,EV,46,243.83346
2023-07-03,iTransformer,EV,47,246.62212
2023-07-03,iTransformer,EV,48,251.40119
2023-07-03,iTransformer,EV,49,251.40119
2023-07-03,iTransformer,EV,50,251.40119
2023-07-03,iTransformer,EV,51,251.44605
2023-07-03,iTransformer,EV,52,251.44605
2023-07-03,iTransformer,EV,53,252.78646
2023-07-03,iTransformer,EV,54,252.78646
2023-07-03,iTransformer,EV,55,252.78646
2023-07-03,iTransformer,EV,56,252.78646
2023-07-03,iTransformer,EV,57,252.78646
2023-07-03,iTransformer,EV,58,252.78646
2023-07-03,iTransformer,EV,59,252.78646
2023-07-03,iTransformer,EV,60,252.78646
2023-07-03,iTransformer,EV,61,252.78646
2023-07-03,iTransformer,EV,62,252.78646
2023-07-03,iTransformer,EV,63,252.78646
2023-07-03,iTransformer,EV,64,252.78646
2023-07-03,iTransformer,EV,65,76.401085
2023-07-03,iTransformer,EV,66,83.620585
2023-07-03,iTransformer,EV,67,90.757156
2023-07-03,iTransformer,EV,68,92.743823
2023-07-03,iTransformer,EV,69,94.155023
2023-07-03,iTransformer,EV,70,94.155023
2023-07-03,iTransformer,EV,71,96.72169
2023-07-03,iTransformer,EV,72,96.72169
2023-07-03,iTransformer,EV,73,96.72169
2023-07-03,iTransformer,EV,74,92.972
2023-07-03,iTransformer,EV,75,89.488
2023-07-03,iTransformer,EV,76,74.475999
2023-07-03,iTransformer,EV,77,72.6
2023-07-03,iTransformer,EV,78,79.2
2023-07-03,iTransformer,EV,79,67.62
2023-07-03,iTransformer,EV,80,64.652
2023-07-03,iTransformer,EV,81,42.104
2023-07-03,iTransformer,EV,82,21.984
2023-07-03,iTransformer,EV,83,31.548
2023-07-03,iTransformer,EV,84,26.4
2023-07-03,iTransformer,EV,85,52.8
2023-07-03,iTransformer,EV,86,48.648
2023-07-03,iTransformer,EV,87,27.192
2023-07-03,iTransformer,EV,88,19.8
2023-07-03,iTransformer,EV,89,1.188
2023-07-03,iTransformer,EV,90,0.0
2023-07-03,iTransformer,EV,91,6.6
2023-07-03,iTransformer,EV,92,0.0
2023-07-03,iTransformer,EV,93,6.6
2023-07-03,iTransformer,EV,94,0.0
2023-07-03,iTransformer,EV,95,0.0
2023-07-03,iTransformer,EV,96,0.0
2023-07-03,iTransformer,Charger,1,0.0
2023-07-03,iTransformer,Charger,2,0.0
2023-07-03,iTransformer,Charger,3,0.048
2023-07-03,iTransformer,Charger,4,13.2
2023-07-03,iTransformer,Charger,5,6.6
2023-07-03,iTransformer,Charger,6,12.416
2023-07-03,iTransformer,Charger,7,6.6
2023-07-03,iTransformer,Charger,8,6.6
2023-07-03,iTransformer,Charger,9,13.2
2023-07-03,iTransformer,Charger,10,6.6
2023-07-03,iTransformer,Charger,11,13.2
2023-07-03,iTransformer,Charger,12,13.2
2023-07-03,iTransformer,Charger,13,13.2
2023-07-03,iTransformer,Charger,14,6.6
2023-07-03,iTransformer,Charger,15,6.6
2023-07-03,iTransformer,Charger,16,13.2
2023-07-03,iTransformer,Charger,17,6.6
2023-07-03,iTransformer,Charger,18,6.6
2023-07-03,iTransformer,Charger,19,13.2
2023-07-03,iTransformer,Charger,20,13.2
2023-07-03,iTransformer,Charger,21,6.6
2023-07-03,iTransformer,Charger,22,19.8
2023-07-03,iTransformer,Charger,23,19.8
2023-07-03,iTransformer,Charger,24,33.0
2023-07-03,iTransformer,Charger,25,52.8
2023-07-03,iTransformer,Charger,26,72.6
2023-07-03,iTransformer,Charger,27,81.46
2023-07-03,iTransformer,Charger,28,98.105363
2023-07-03,iTransformer,Charger,29,118.62501
2023-07-03,iTransformer,Charger,30,137.94737
2023-07-03,iTransformer,Charger,31,139.34028
2023-07-03,iTransformer,Charger,32,141.44461
2023-07-03,iTransformer,Charger,33,145.37507
2023-07-03,iTransformer,Charger,34,158.53879
2023-07-03,iTransformer,Charger,35,164.19743
2023-07-03,iTransformer,Charger,36,175.9962
2023-07-03,iTransformer,Charger,37,192.82679
2023-07-03,iTransformer,Charger,38,199.60047
2023-07-03,iTransformer,Charger,39,200.34003
2023-07-03,iTransformer,Charger,40,207.97113
2023-07-03,iTransformer,Charger,41,219.72021
2023-07-03,iTransformer,Charger,42,221.35899
2023-07-03,iTransformer,Charger,43,236.80775
2023-07-03,iTransformer,Charger,44,238.96786
2023-07-03,iTransformer,Charger,45,238.96786
2023-07-03,iTransformer,Charger,46,242.13589
2023-07-03,iTransformer,Charger,47,244.92456
2023-07-03,iTransformer,Charger,48,247.80198
2023-07-03,iTransformer,Charger,49,247.80198
2023-07-03,iTransformer,Charger,50,247.80198
2023-07-03,iTransformer,Charger,51,247.80198
2023-07-03,iTransformer,Charger,52,247.80198
2023-07-03,iTransformer,Charger,53,247.80198
2023-07-03,iTransformer,Charger,54,247.80198
2023-07-03,iTransformer,Charger,55,247.80198
2023-07-03,iTransformer,Charger,56,247.80198
2023-07-03,iTransformer,Charger,57,247.80198
2023-07-03,iTransformer,Charger,58,247.80198
2023-07-03,iTransformer,Charger,59,247.80198
2023-07-03,iTransformer,Charger,60,247.80198
