date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-01,EV,TCN,64,0.0,0.0,0.0,5.525744438171387,19.737756729125977,11.645513534545898,16.876327514648438,1.2113394737243652,20260730
2023-07-01,EV,TCN,80,0.0,0.0,0.0,18.242475509643555,16.423158645629883,17.339189529418945,17.39898109436035,1.328669786453247,20260730
2023-07-01,EV,TCN,84,0.0,0.0,0.0,20.137001037597656,27.402297973632812,17.39898109436035,17.39898109436035,0.23840224742889404,20260730
2023-07-01,EV,TCN,96,0.0,0.0,0.0,13.756213188171387,21.041748046875,17.39898109436035,17.39898109436035,0.07122578471899033,20260730
2023-07-02,EV,TCN,32,0.0,0.0,0.0,0.48210859298706055,-0.28639301657676697,0.13107621669769287,0.1689867228269577,0.13424086570739746,20260730
2023-07-02,EV,TCN,48,0.0,0.0,0.0,8.277838706970215,15.468561172485352,8.277838706970215,14.674787521362305,0.5590548515319824,20260730
2023-07-02,EV,TCN,64,0.0,0.0,0.0,6.520150661468506,16.432605743408203,9.886146545410156,16.465070724487305,0.9000595808029175,20260730
2023-07-02,EV,TCN,80,0.0,0.0,0.0,21.699419021606445,19.815078735351562,17.706600189208984,17.706600189208984,1.0652164220809937,20260730
2023-07-02,EV,TCN,84,0.0,0.0,0.0,21.410812377929688,30.463010787963867,17.706600189208984,17.706600189208984,0.13677026331424713,20260730
2023-07-02,EV,TCN,96,0.0,0.0,0.0,17.423845291137695,17.989349365234375,17.706600189208984,17.706600189208984,0.09198573231697083,20260730
